id;benchmark_id;agents;seed;cost;opt_cost;opt_diff
188010;82;4;142;464;464;0
188011;82;4;143;343;342;1
188012;82;4;144;320;320;0
188013;82;4;145;318;316;2
188014;82;4;146;441;439;2
188015;82;4;147;244;244;0
188016;82;4;148;321;318;3
188017;82;4;149;398;395;3
188018;82;4;150;272;271;1
188019;82;5;151;320;320;0
188020;82;5;152;420;419;1
188021;82;5;153;543;543;0
188022;82;5;154;406;406;0
188024;82;5;156;539;539;0
188025;82;5;157;387;384;3
188027;82;5;159;529;529;0
188028;82;5;160;380;380;0
188029;82;5;161;446;446;0
188030;82;5;162;470;470;0
188031;82;5;163;369;365;4
188032;82;5;164;415;413;2
188033;82;5;165;462;460;2
188034;82;5;166;417;417;0
188035;82;5;167;354;353;1
188036;82;5;168;446;443;3
188037;82;5;169;405;398;7
188038;82;5;170;391;391;0
188039;82;5;171;401;399;2
188040;82;5;172;416;411;5
188041;82;5;173;398;398;0
188042;82;5;174;485;481;4
188043;82;5;175;427;427;0
188044;82;5;176;286;285;1
188045;82;5;177;335;335;0
188046;82;5;178;458;456;2
188047;82;5;179;394;393;1
188048;82;5;180;395;395;0
188049;82;5;181;563;557;6
188050;82;5;182;479;479;0
188051;82;5;183;370;370;0
188052;82;5;184;332;332;0
188053;82;5;185;458;455;3
188054;82;5;186;434;432;2
188056;82;5;188;363;363;0
188057;82;5;189;379;379;0
188058;82;5;190;366;364;2
188059;82;5;191;441;441;0
188060;82;5;192;454;454;0
188061;82;5;193;484;483;1
188062;82;5;194;480;479;1
188063;82;5;195;461;460;1
188064;82;5;196;460;455;5
188065;82;5;197;418;418;0
188066;82;5;198;390;390;0
188067;82;5;199;364;364;0
188068;82;5;200;429;420;9
188069;82;6;201;390;390;0
188070;82;6;202;484;481;3
188071;82;6;203;583;583;0
188073;82;6;205;493;493;0
188075;82;6;207;546;546;0
188076;82;6;208;650;650;0
188077;82;6;209;564;563;1
188078;82;6;210;517;515;2
188079;82;6;211;576;574;2
188080;82;6;212;546;544;2
188081;82;6;213;647;646;1
188082;82;6;214;599;599;0
188085;82;6;217;514;514;0
188086;82;6;218;460;459;1
188087;82;6;219;547;546;1
188089;82;6;221;527;527;0
188091;82;6;223;443;443;0
188092;82;6;224;618;610;8
188096;82;6;228;430;430;0
188097;82;6;229;449;447;2
188098;82;6;230;534;534;0
188099;82;6;231;592;592;0
188101;82;6;233;444;444;0
188102;82;6;234;436;436;0
188103;82;6;235;572;571;1
188104;82;6;236;506;502;4
188105;82;6;237;377;375;2
188106;82;6;238;745;743;2
188107;82;6;239;494;493;1
188109;82;6;241;411;411;0
188110;82;6;242;408;400;8
188112;82;6;244;325;325;0
188113;82;6;245;604;603;1
188114;82;6;246;642;642;0
188115;82;6;247;475;470;5
188116;82;6;248;578;577;1
188117;82;6;249;621;618;3
188118;82;6;250;517;514;3
188119;82;7;251;614;614;0
188121;82;7;253;719;719;0
188124;82;7;256;610;608;2
188125;82;7;257;670;669;1
188126;82;7;258;582;575;7
188128;82;7;260;635;629;6
188130;82;7;262;586;583;3
188131;82;7;263;605;603;2
188134;82;7;266;729;727;2
188135;82;7;267;576;574;2
188137;82;7;269;603;602;1
188140;82;7;272;622;615;7
188141;82;7;273;626;624;2
188142;82;7;274;524;524;0
188144;82;7;276;588;577;11
188146;82;7;278;724;719;5
188147;82;7;279;615;614;1
188148;82;7;280;661;659;2
188149;82;7;281;646;640;6
188150;82;7;282;714;714;0
188152;82;7;284;509;505;4
188156;82;7;288;610;610;0
188157;82;7;289;639;635;4
188158;82;7;290;575;575;0
188165;82;7;297;745;745;0
188166;82;7;298;653;649;4
188168;82;7;300;647;644;3
188171;82;8;303;716;713;3
188173;82;8;305;925;922;3
188174;82;8;306;753;742;11
188175;82;8;307;752;752;0
188176;82;8;308;706;697;9
188179;82;8;311;697;694;3
188180;82;8;312;583;577;6
188182;82;8;314;748;743;5
188183;82;8;315;731;723;8
188186;82;8;318;861;857;4
188188;82;8;320;677;673;4
188193;82;8;325;682;681;1
188194;82;8;326;651;648;3
188195;82;8;327;814;813;1
188203;82;8;335;429;427;2
188208;82;8;340;602;598;4
188210;82;8;342;787;783;4
188213;82;8;345;650;642;8
188214;82;8;346;870;864;6
188215;82;8;347;558;555;3
188217;82;8;349;752;752;0
188229;82;9;361;766;762;4
188230;82;9;362;812;805;7
188235;82;9;367;848;841;7
188236;82;9;368;912;908;4
188238;82;9;370;663;659;4
188246;82;9;378;772;765;7
188249;82;9;381;905;901;4
188253;82;9;385;899;897;2
188256;82;9;388;822;810;12
188264;82;9;396;892;890;2
188289;82;10;421;886;881;5
188292;82;10;424;639;638;1
188294;82;10;426;735;728;7
188303;82;10;435;1057;1044;13
188310;82;10;442;863;858;5
188311;82;10;443;1066;1056;10
188341;82;11;473;926;922;4
188346;82;11;478;759;755;4
188348;82;11;480;831;828;3
188354;82;11;486;1131;1115;16
