id;benchmark_id;agents;seed;cost;opt_cost;opt_diff
192363;71;3;95;340;340;0
192364;71;3;96;380;380;0
192365;71;3;97;389;389;0
192366;71;3;98;391;391;0
192367;71;3;99;359;359;0
192368;71;3;100;342;342;0
192369;71;4;101;501;499;2
192370;71;4;102;560;558;2
192371;71;4;103;515;515;0
192372;71;4;104;540;540;0
192373;71;4;105;529;529;0
192374;71;4;106;491;491;0
192375;71;4;107;457;457;0
192376;71;4;108;511;511;0
192377;71;4;109;515;515;0
192378;71;4;110;538;537;1
192379;71;4;111;510;507;3
192380;71;4;112;519;519;0
192381;71;4;113;511;509;2
192382;71;4;114;491;488;3
192383;71;4;115;504;502;2
192384;71;4;116;466;466;0
192385;71;4;117;507;507;0
192386;71;4;118;508;508;0
192387;71;4;119;503;503;0
192388;71;4;120;471;470;1
192389;71;4;121;495;494;1
192390;71;4;122;488;488;0
192391;71;4;123;542;538;4
192392;71;4;124;496;496;0
192393;71;4;125;506;506;0
192394;71;4;126;505;504;1
192395;71;4;127;500;498;2
192396;71;4;128;536;536;0
192397;71;4;129;518;518;0
192398;71;4;130;479;479;0
192399;71;4;131;493;493;0
192400;71;4;132;525;525;0
192401;71;4;133;464;464;0
192402;71;4;134;478;478;0
192403;71;4;135;517;517;0
192404;71;4;136;478;478;0
192405;71;4;137;509;509;0
192406;71;4;138;479;479;0
192407;71;4;139;520;520;0
192408;71;4;140;525;525;0
192409;71;4;141;472;470;2
192410;71;4;142;533;532;1
192411;71;4;143;453;453;0
192412;71;4;144;472;472;0
192413;71;4;145;516;516;0
192414;71;4;146;458;458;0
192415;71;4;147;464;464;0
192416;71;4;148;513;513;0
192417;71;4;149;473;472;1
192418;71;4;150;523;522;1
192419;71;5;151;623;622;1
192420;71;5;152;585;583;2
192421;71;5;153;618;618;0
192422;71;5;154;641;641;0
192423;71;5;155;630;630;0
192424;71;5;156;650;650;0
192425;71;5;157;656;656;0
192426;71;5;158;662;660;2
192427;71;5;159;636;636;0
192428;71;5;160;666;664;2
192429;71;5;161;622;621;1
192430;71;5;162;634;632;2
192431;71;5;163;648;647;1
192432;71;5;164;705;705;0
192433;71;5;165;595;593;2
192435;71;5;167;654;654;0
192436;71;5;168;628;628;0
192437;71;5;169;600;600;0
192438;71;5;170;662;662;0
192439;71;5;171;649;649;0
192440;71;5;172;566;566;0
192441;71;5;173;612;612;0
192442;71;5;174;663;663;0
192443;71;5;175;636;636;0
192444;71;5;176;603;602;1
192445;71;5;177;586;584;2
192446;71;5;178;603;603;0
192447;71;5;179;669;665;4
192448;71;5;180;637;637;0
192450;71;5;182;619;619;0
192451;71;5;183;639;639;0
192452;71;5;184;600;597;3
192453;71;5;185;653;653;0
192454;71;5;186;661;660;1
192455;71;5;187;697;695;2
192456;71;5;188;605;605;0
192457;71;5;189;697;695;2
192458;71;5;190;622;618;4
192459;71;5;191;667;664;3
192460;71;5;192;629;629;0
192461;71;5;193;551;551;0
192462;71;5;194;668;668;0
192463;71;5;195;675;674;1
192464;71;5;196;665;663;2
192465;71;5;197;678;676;2
192466;71;5;198;676;675;1
192467;71;5;199;531;531;0
192468;71;5;200;624;624;0
192469;71;6;201;716;716;0
192470;71;6;202;763;763;0
192471;71;6;203;743;738;5
192472;71;6;204;779;775;4
192473;71;6;205;818;816;2
192474;71;6;206;751;751;0
192475;71;6;207;814;813;1
192476;71;6;208;780;779;1
192477;71;6;209;799;797;2
192478;71;6;210;737;734;3
192479;71;6;211;759;758;1
192480;71;6;212;784;784;0
192481;71;6;213;749;747;2
192482;71;6;214;708;706;2
192483;71;6;215;762;758;4
192484;71;6;216;737;732;5
192485;71;6;217;737;737;0
192486;71;6;218;721;720;1
192487;71;6;219;693;690;3
192488;71;6;220;742;741;1
192489;71;6;221;715;713;2
192490;71;6;222;859;859;0
192491;71;6;223;874;865;9
192492;71;6;224;764;758;6
192493;71;6;225;797;797;0
192494;71;6;226;782;780;2
192495;71;6;227;848;847;1
192496;71;6;228;808;800;8
192497;71;6;229;739;739;0
192498;71;6;230;790;787;3
192499;71;6;231;752;750;2
192500;71;6;232;782;780;2
192501;71;6;233;765;762;3
192502;71;6;234;784;779;5
192503;71;6;235;780;779;1
192504;71;6;236;759;758;1
192505;71;6;237;723;720;3
192506;71;6;238;792;790;2
192507;71;6;239;775;773;2
192508;71;6;240;762;760;2
192509;71;6;241;710;710;0
192510;71;6;242;797;797;0
192511;71;6;243;773;773;0
192512;71;6;244;841;838;3
192513;71;6;245;703;703;0
192514;71;6;246;713;713;0
192515;71;6;247;745;741;4
192516;71;6;248;791;790;1
192517;71;6;249;745;743;2
192518;71;6;250;666;665;1
192519;71;7;251;920;920;0
192520;71;7;252;958;955;3
192521;71;7;253;900;896;4
192522;71;7;254;826;824;2
192523;71;7;255;926;924;2
192524;71;7;256;948;946;2
192525;71;7;257;928;926;2
192526;71;7;258;975;968;7
192527;71;7;259;912;911;1
192528;71;7;260;894;892;2
192529;71;7;261;808;808;0
192530;71;7;262;919;919;0
192531;71;7;263;899;899;0
192532;71;7;264;888;887;1
192533;71;7;265;909;906;3
192534;71;7;266;925;925;0
192535;71;7;267;864;863;1
192536;71;7;268;892;892;0
192537;71;7;269;904;899;5
192538;71;7;270;873;873;0
192539;71;7;271;920;917;3
192540;71;7;272;839;838;1
192541;71;7;273;941;935;6
192542;71;7;274;880;878;2
192543;71;7;275;828;826;2
192544;71;7;276;933;933;0
192545;71;7;277;899;895;4
192546;71;7;278;825;817;8
192547;71;7;279;854;854;0
192548;71;7;280;869;867;2
192549;71;7;281;913;909;4
192550;71;7;282;915;911;4
192551;71;7;283;889;888;1
192552;71;7;284;863;863;0
192553;71;7;285;943;943;0
192554;71;7;286;929;920;9
192555;71;7;287;891;889;2
192556;71;7;288;836;833;3
192557;71;7;289;893;891;2
192558;71;7;290;926;926;0
192559;71;7;291;927;925;2
192560;71;7;292;896;896;0
192561;71;7;293;953;952;1
192562;71;7;294;925;923;2
192563;71;7;295;825;825;0
192564;71;7;296;894;892;2
192565;71;7;297;846;843;3
192566;71;7;298;877;877;0
192567;71;7;299;941;936;5
192568;71;7;300;866;864;2
192569;71;8;301;1050;1047;3
192570;71;8;302;1027;1024;3
192571;71;8;303;1029;1024;5
192572;71;8;304;1042;1041;1
192573;71;8;305;1021;1018;3
192574;71;8;306;1006;1004;2
192575;71;8;307;1046;1042;4
192576;71;8;308;1022;1020;2
192577;71;8;309;1044;1043;1
192578;71;8;310;1082;1078;4
192579;71;8;311;1070;1070;0
192580;71;8;312;1089;1085;4
192581;71;8;313;1017;1013;4
192582;71;8;314;982;980;2
192583;71;8;315;1078;1071;7
192584;71;8;316;1054;1046;8
192585;71;8;317;989;985;4
192586;71;8;318;999;997;2
192588;71;8;320;1058;1057;1
192590;71;8;322;1066;1061;5
192591;71;8;323;1074;1072;2
192593;71;8;325;1085;1080;5
192594;71;8;326;1057;1053;4
192595;71;8;327;1015;1010;5
192596;71;8;328;1004;998;6
192598;71;8;330;972;972;0
192599;71;8;331;1000;998;2
192600;71;8;332;1019;1017;2
192601;71;8;333;1049;1049;0
192602;71;8;334;1086;1086;0
192603;71;8;335;1015;1008;7
192604;71;8;336;992;991;1
192605;71;8;337;932;927;5
192606;71;8;338;1021;1018;3
192607;71;8;339;1014;1013;1
192609;71;8;341;984;981;3
192610;71;8;342;1042;1040;2
192611;71;8;343;920;917;3
192612;71;8;344;1057;1052;5
192613;71;8;345;955;955;0
192614;71;8;346;1082;1079;3
192615;71;8;347;1052;1050;2
192616;71;8;348;975;971;4
192617;71;8;349;1056;1054;2
192618;71;8;350;963;955;8
192620;71;9;352;1121;1121;0
192621;71;9;353;1115;1113;2
192622;71;9;354;1040;1033;7
192624;71;9;356;1221;1216;5
192625;71;9;357;1097;1092;5
192626;71;9;358;1108;1105;3
192627;71;9;359;1182;1179;3
192628;71;9;360;1153;1152;1
192630;71;9;362;1064;1058;6
192631;71;9;363;1130;1125;5
192633;71;9;365;1191;1183;8
192635;71;9;367;1135;1134;1
192636;71;9;368;1083;1076;7
192639;71;9;371;1145;1140;5
192640;71;9;372;1156;1156;0
192641;71;9;373;1204;1199;5
192642;71;9;374;1149;1146;3
192643;71;9;375;1072;1069;3
192645;71;9;377;1165;1163;2
192646;71;9;378;1146;1144;2
192647;71;9;379;1210;1201;9
192648;71;9;380;1062;1062;0
192649;71;9;381;1172;1164;8
192650;71;9;382;1143;1143;0
192651;71;9;383;1072;1067;5
192652;71;9;384;1084;1084;0
192653;71;9;385;1137;1135;2
192654;71;9;386;1144;1138;6
192655;71;9;387;1151;1149;2
192656;71;9;388;1146;1139;7
192657;71;9;389;1089;1087;2
192658;71;9;390;1099;1099;0
192659;71;9;391;1076;1071;5
192660;71;9;392;1126;1124;2
192661;71;9;393;1064;1062;2
192662;71;9;394;1111;1105;6
192663;71;9;395;1180;1172;8
192664;71;9;396;1112;1111;1
192665;71;9;397;1198;1197;1
192668;71;9;400;1170;1164;6
192669;71;10;401;1260;1254;6
192670;71;10;402;1214;1208;6
192671;71;10;403;1216;1210;6
192672;71;10;404;1264;1262;2
192673;71;10;405;1197;1191;6
192677;71;10;409;1248;1234;14
192678;71;10;410;1239;1234;5
192680;71;10;412;1308;1301;7
192681;71;10;413;1231;1222;9
192682;71;10;414;1333;1323;10
192683;71;10;415;1250;1246;4
192686;71;10;418;1204;1197;7
192687;71;10;419;1331;1322;9
192688;71;10;420;1378;1371;7
192689;71;10;421;1210;1201;9
192691;71;10;423;1327;1312;15
192692;71;10;424;1210;1210;0
192693;71;10;425;1180;1179;1
192694;71;10;426;1281;1277;4
192696;71;10;428;1232;1228;4
192697;71;10;429;1198;1197;1
192698;71;10;430;1273;1267;6
192699;71;10;431;1173;1169;4
192700;71;10;432;1367;1352;15
192701;71;10;433;1282;1277;5
192704;71;10;436;1231;1226;5
192706;71;10;438;1167;1167;0
192707;71;10;439;1254;1251;3
192709;71;10;441;1254;1247;7
192711;71;10;443;1266;1262;4
192712;71;10;444;1247;1244;3
192716;71;10;448;1256;1252;4
192717;71;10;449;1239;1237;2
192718;71;10;450;1164;1153;11
192719;71;11;451;1350;1347;3
192720;71;11;452;1508;1500;8
192721;71;11;453;1395;1388;7
192725;71;11;457;1363;1350;13
192726;71;11;458;1466;1458;8
192729;71;11;461;1407;1401;6
192731;71;11;463;1329;1324;5
192733;71;11;465;1355;1354;1
192735;71;11;467;1379;1375;4
192736;71;11;468;1462;1453;9
192737;71;11;469;1353;1352;1
192739;71;11;471;1348;1345;3
192742;71;11;474;1368;1353;15
192751;71;11;483;1386;1379;7
192752;71;11;484;1373;1367;6
192753;71;11;485;1339;1331;8
192755;71;11;487;1353;1348;5
192756;71;11;488;1512;1504;8
192757;71;11;489;1402;1397;5
192758;71;11;490;1382;1380;2
192759;71;11;491;1305;1295;10
192760;71;11;492;1368;1358;10
192762;71;11;494;1322;1316;6
192764;71;11;496;1294;1292;2
192765;71;11;497;1318;1312;6
192767;71;11;499;1436;1427;9
192769;71;12;501;1518;1513;5
192771;71;12;503;1544;1533;11
192772;71;12;504;1567;1543;24
192773;71;12;505;1493;1479;14
192776;71;12;508;1530;1518;12
192777;71;12;509;1490;1486;4
192778;71;12;510;1494;1478;16
192779;71;12;511;1420;1413;7
192780;71;12;512;1458;1451;7
192781;71;12;513;1467;1456;11
192782;71;12;514;1554;1547;7
192789;71;12;521;1413;1401;12
192790;71;12;522;1477;1465;12
192794;71;12;526;1546;1542;4
192801;71;12;533;1415;1407;8
192802;71;12;534;1493;1479;14
192805;71;12;537;1415;1411;4
192806;71;12;538;1576;1568;8
192807;71;12;539;1520;1515;5
192811;71;12;543;1503;1495;8
192817;71;12;549;1571;1565;6
192818;71;12;550;1468;1458;10
192822;71;13;554;1602;1593;9
192826;71;13;558;1724;1710;14
192827;71;13;559;1622;1618;4
192828;71;13;560;1622;1613;9
192831;71;13;563;1640;1628;12
192832;71;13;564;1670;1653;17
192833;71;13;565;1661;1655;6
192834;71;13;566;1681;1670;11
192836;71;13;568;1710;1697;13
192845;71;13;577;1706;1694;12
192848;71;13;580;1687;1672;15
192852;71;13;584;1760;1750;10
192853;71;13;585;1547;1540;7
192856;71;13;588;1728;1712;16
192861;71;13;593;1598;1593;5
192869;71;14;601;1751;1743;8
192870;71;14;602;1756;1738;18
192877;71;14;609;1841;1824;17
192898;71;14;630;1767;1761;6
192900;71;14;632;1868;1864;4
192903;71;14;635;1716;1699;17
192904;71;14;636;1629;1625;4
192918;71;14;650;1809;1791;18
192919;71;15;651;1892;1881;11
192924;71;15;656;2009;1976;33
192932;71;15;664;1920;1896;24
192947;71;15;679;1850;1839;11
192950;71;15;682;1878;1862;16
192951;71;15;683;1861;1850;11
192955;71;15;687;1885;1859;26
192976;71;16;708;2008;1983;25
192982;71;16;714;1979;1967;12
192991;71;16;723;2053;2042;11
193009;71;16;741;2100;2058;42
193043;71;17;775;2162;2138;24
193049;71;17;781;2153;2120;33
193093;71;18;825;2212;2187;25
