id;benchmark_id;agents;seed;cost;opt_cost;opt_diff
185846;79;4;128;471;471;0
185847;79;4;129;394;394;0
185848;79;4;130;404;404;0
185849;79;4;131;464;461;3
185850;79;4;132;406;406;0
185851;79;4;133;400;400;0
185852;79;4;134;431;431;0
185853;79;4;135;405;405;0
185854;79;4;136;344;344;0
185855;79;4;137;356;356;0
185856;79;4;138;327;327;0
185857;79;4;139;362;362;0
185858;79;4;140;363;363;0
185859;79;4;141;323;323;0
185860;79;4;142;376;375;1
185861;79;4;143;366;365;1
185862;79;4;144;425;425;0
185863;79;4;145;374;374;0
185864;79;4;146;425;424;1
185865;79;4;147;358;358;0
185866;79;4;148;418;418;0
185867;79;4;149;370;370;0
185868;79;4;150;363;363;0
185869;79;5;151;458;456;2
185870;79;5;152;487;487;0
185871;79;5;153;477;477;0
185872;79;5;154;495;495;0
185873;79;5;155;433;430;3
185874;79;5;156;482;482;0
185875;79;5;157;470;470;0
185876;79;5;158;463;463;0
185877;79;5;159;445;445;0
185878;79;5;160;436;436;0
185879;79;5;161;460;460;0
185880;79;5;162;477;477;0
185881;79;5;163;399;399;0
185882;79;5;164;432;432;0
185883;79;5;165;417;417;0
185884;79;5;166;455;455;0
185885;79;5;167;462;458;4
185886;79;5;168;466;466;0
185887;79;5;169;500;500;0
185888;79;5;170;481;481;0
185889;79;5;171;486;485;1
185890;79;5;172;463;463;0
185891;79;5;173;411;411;0
185892;79;5;174;474;474;0
185893;79;5;175;461;461;0
185894;79;5;176;445;443;2
185895;79;5;177;443;443;0
185896;79;5;178;526;526;0
185897;79;5;179;469;469;0
185898;79;5;180;439;435;4
185899;79;5;181;455;455;0
185900;79;5;182;478;478;0
185902;79;5;184;430;427;3
185903;79;5;185;484;484;0
185904;79;5;186;456;455;1
185905;79;5;187;492;487;5
185906;79;5;188;472;472;0
185907;79;5;189;440;440;0
185908;79;5;190;505;502;3
185909;79;5;191;452;452;0
185910;79;5;192;464;461;3
185911;79;5;193;425;425;0
185912;79;5;194;411;411;0
185913;79;5;195;442;441;1
185914;79;5;196;430;430;0
185915;79;5;197;438;438;0
185916;79;5;198;452;450;2
185917;79;5;199;426;425;1
185918;79;5;200;455;455;0
185919;79;6;201;547;544;3
185920;79;6;202;580;578;2
185921;79;6;203;531;531;0
185922;79;6;204;600;599;1
185923;79;6;205;456;456;0
185924;79;6;206;489;489;0
185925;79;6;207;585;579;6
185926;79;6;208;577;569;8
185927;79;6;209;647;647;0
185928;79;6;210;581;581;0
185929;79;6;211;473;469;4
185930;79;6;212;543;543;0
185931;79;6;213;567;563;4
185932;79;6;214;559;557;2
185933;79;6;215;562;560;2
185934;79;6;216;582;581;1
185935;79;6;217;570;570;0
185936;79;6;218;497;494;3
185937;79;6;219;549;546;3
185938;79;6;220;572;569;3
185939;79;6;221;560;560;0
185940;79;6;222;589;586;3
185941;79;6;223;521;521;0
185942;79;6;224;638;638;0
185943;79;6;225;586;586;0
185944;79;6;226;589;589;0
185946;79;6;228;583;583;0
185947;79;6;229;638;634;4
185948;79;6;230;643;640;3
185949;79;6;231;586;585;1
185950;79;6;232;547;547;0
185951;79;6;233;594;592;2
185952;79;6;234;574;574;0
185953;79;6;235;504;504;0
185954;79;6;236;540;538;2
185955;79;6;237;600;597;3
185956;79;6;238;522;522;0
185957;79;6;239;628;625;3
185958;79;6;240;522;521;1
185959;79;6;241;556;556;0
185960;79;6;242;557;556;1
185961;79;6;243;543;539;4
185962;79;6;244;553;550;3
185963;79;6;245;550;550;0
185964;79;6;246;508;506;2
185965;79;6;247;555;555;0
185966;79;6;248;561;561;0
185967;79;6;249;600;599;1
185968;79;6;250;563;563;0
185969;79;7;251;681;680;1
185970;79;7;252;611;610;1
185971;79;7;253;699;696;3
185972;79;7;254;627;627;0
185973;79;7;255;646;643;3
185974;79;7;256;690;686;4
185975;79;7;257;690;687;3
185976;79;7;258;586;584;2
185977;79;7;259;672;670;2
185978;79;7;260;568;565;3
185979;79;7;261;665;656;9
185980;79;7;262;657;656;1
185981;79;7;263;585;585;0
185982;79;7;264;685;685;0
185983;79;7;265;694;693;1
185984;79;7;266;685;683;2
185985;79;7;267;675;672;3
185986;79;7;268;760;756;4
185987;79;7;269;651;651;0
185988;79;7;270;646;646;0
185989;79;7;271;638;638;0
185990;79;7;272;641;641;0
185991;79;7;273;627;627;0
185992;79;7;274;702;697;5
185993;79;7;275;680;675;5
185994;79;7;276;686;686;0
185995;79;7;277;624;622;2
185996;79;7;278;628;626;2
185997;79;7;279;687;687;0
185998;79;7;280;720;718;2
185999;79;7;281;654;653;1
186000;79;7;282;610;605;5
186001;79;7;283;602;602;0
186002;79;7;284;641;641;0
186003;79;7;285;675;675;0
186004;79;7;286;685;684;1
186005;79;7;287;650;650;0
186006;79;7;288;667;667;0
186007;79;7;289;729;725;4
186008;79;7;290;671;668;3
186009;79;7;291;690;677;13
186010;79;7;292;713;711;2
186011;79;7;293;693;690;3
186013;79;7;295;660;659;1
186014;79;7;296;684;684;0
186015;79;7;297;673;671;2
186016;79;7;298;653;652;1
186018;79;7;300;672;671;1
186019;79;8;301;794;793;1
186022;79;8;304;778;768;10
186024;79;8;306;747;743;4
186028;79;8;310;830;830;0
186029;79;8;311;760;757;3
186031;79;8;313;792;789;3
186032;79;8;314;687;685;2
186033;79;8;315;771;769;2
186037;79;8;319;727;719;8
186038;79;8;320;765;761;4
186039;79;8;321;767;765;2
186041;79;8;323;710;708;2
186042;79;8;324;744;743;1
186043;79;8;325;712;708;4
186045;79;8;327;752;750;2
186046;79;8;328;785;780;5
186047;79;8;329;785;783;2
186048;79;8;330;741;737;4
186049;79;8;331;710;708;2
186051;79;8;333;810;808;2
186052;79;8;334;709;704;5
186053;79;8;335;619;614;5
186054;79;8;336;727;723;4
186056;79;8;338;724;724;0
186057;79;8;339;655;653;2
186058;79;8;340;771;768;3
186059;79;8;341;699;695;4
186060;79;8;342;751;748;3
186061;79;8;343;810;807;3
186062;79;8;344;801;797;4
186063;79;8;345;820;810;10
186064;79;8;346;726;724;2
186065;79;8;347;728;727;1
186066;79;8;348;699;699;0
186067;79;8;349;691;687;4
186068;79;8;350;808;806;2
186070;79;9;352;836;826;10
186071;79;9;353;784;781;3
186072;79;9;354;827;827;0
186074;79;9;356;865;864;1
186076;79;9;358;852;852;0
186077;79;9;359;815;813;2
186078;79;9;360;863;862;1
186080;79;9;362;805;803;2
186081;79;9;363;858;853;5
186082;79;9;364;896;895;1
186083;79;9;365;859;854;5
186084;79;9;366;888;882;6
186085;79;9;367;866;860;6
186087;79;9;369;837;835;2
186088;79;9;370;911;904;7
186089;79;9;371;802;795;7
186090;79;9;372;778;774;4
186091;79;9;373;812;808;4
186093;79;9;375;749;745;4
186094;79;9;376;933;925;8
186097;79;9;379;896;891;5
186098;79;9;380;869;866;3
186100;79;9;382;914;914;0
186101;79;9;383;761;756;5
186102;79;9;384;886;882;4
186104;79;9;386;841;841;0
186106;79;9;388;768;765;3
186107;79;9;389;885;878;7
186110;79;9;392;816;813;3
186111;79;9;393;806;804;2
186112;79;9;394;783;780;3
186113;79;9;395;831;824;7
186114;79;9;396;834;829;5
186117;79;9;399;933;929;4
186118;79;9;400;850;844;6
186119;79;10;401;943;937;6
186121;79;10;403;995;988;7
186123;79;10;405;997;983;14
186126;79;10;408;898;893;5
186127;79;10;409;957;953;4
186128;79;10;410;1027;1025;2
186130;79;10;412;968;964;4
186133;79;10;415;912;902;10
186138;79;10;420;943;941;2
186145;79;10;427;913;901;12
186147;79;10;429;916;906;10
186151;79;10;433;819;816;3
186152;79;10;434;901;891;10
186155;79;10;437;974;967;7
186163;79;10;445;974;961;13
186165;79;10;447;960;956;4
186166;79;10;448;853;850;3
186168;79;10;450;847;844;3
186178;79;11;460;1104;1099;5
186181;79;11;463;967;967;0
186182;79;11;464;1003;1000;3
186183;79;11;465;1067;1061;6
186187;79;11;469;1051;1046;5
186189;79;11;471;1023;1021;2
186193;79;11;475;1106;1095;11
186194;79;11;476;1052;1041;11
186195;79;11;477;1017;1005;12
186197;79;11;479;1035;1024;11
186198;79;11;480;1039;1036;3
186202;79;11;484;907;900;7
186205;79;11;487;1110;1098;12
186213;79;11;495;989;974;15
186215;79;11;497;935;930;5
186218;79;11;500;1024;1023;1
186233;79;12;515;1133;1121;12
186235;79;12;517;1235;1222;13
186238;79;12;520;1103;1090;13
186241;79;12;523;1086;1080;6
186246;79;12;528;1131;1119;12
186247;79;12;529;1159;1154;5
186250;79;12;532;1171;1158;13
186258;79;12;540;1182;1173;9
186261;79;12;543;1047;1036;11
186270;79;13;552;1179;1168;11
186290;79;13;572;1215;1200;15
186304;79;13;586;1222;1207;15
186313;79;13;595;1260;1257;3
186333;79;14;615;1372;1356;16
186349;79;14;631;1378;1365;13
