2,50
3,50
4,50
5,50
6,50
7,50
8,50
9,50
10,48
11,50
12,50
13,49
14,47
15,48
16,48
17,48
18,43
19,46
20,45
21,44
22,44
23,38
24,42
25,35
26,33
27,32
28,27
29,29
30,22
31,21
32,18
33,22
34,22
35,12
36,8
37,10
38,6
39,5
40,4
41,5
42,3
43,3
44,2
45,1
46,0
