2,50
3,50
4,50
5,50
6,50
7,50
8,50
9,49
10,50
11,50
12,50
13,48
14,49
15,48
16,49
17,45
18,45
19,42
20,43
21,48
22,41
23,44
24,38
25,40
26,33
27,30
28,31
29,23
30,17
31,22
32,23
33,24
34,19
35,14
36,12
37,9
38,13
39,6
40,7
41,4
42,2
43,1
44,0
